EmployeeID,hours_mean,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
4058,9.6396240517625,3,3,1.0,3.0,3.0,32,1,1.0,0.0,9,3,0.0,0.0,2,0.0,0.0,191900,3.0,17,1,8.0,2,4,0,3
4059,7.427329317268889,3,4,2.0,4.0,4.0,38,0,2.0,0.0,3,4,0.0,1.0,1,0.0,1.0,44900,2.0,21,1,10.0,1,5,0,3
4060,5.724866131191389,2,3,2.0,4.0,3.0,49,0,1.0,0.0,11,4,0.0,0.0,2,0.0,0.0,35060,3.0,11,1,28.0,4,5,4,3
4061,8.204400937081388,3,3,2.0,4.0,3.0,42,0,2.0,0.0,1,3,0.0,1.0,1,0.0,1.0,23720,3.0,12,1,14.0,3,0,0,0
4062,5.924545961624166,3,3,1.0,2.0,3.0,27,1,1.0,0.0,8,1,0.0,0.0,4,0.0,0.0,102310,1.0,13,1,1.0,2,1,0,0
4063,6.316165774207778,3,3,2.0,1.0,1.0,35,0,2.0,0.0,25,1,0.0,0.0,1,0.0,0.0,54100,0.0,18,0,6.0,4,5,0,4
4064,6.223607764390834,3,3,3.0,3.0,2.0,28,0,0.0,0.0,21,1,0.0,0.0,3,0.0,0.0,79780,1.0,16,2,5.0,2,5,1,4
4065,9.18370370370361,4,3,3.0,1.0,4.0,31,0,0.0,0.0,23,1,0.0,0.0,1,0.0,1.0,38670,1.0,11,1,4.0,4,4,2,3
4066,6.683887773315278,1,3,1.0,2.0,3.0,36,0,0.0,0.0,1,3,0.0,0.0,2,0.0,0.0,28380,1.0,19,2,5.0,5,5,0,2
4067,5.512371709058334,3,3,1.0,4.0,2.0,34,0,2.0,0.0,2,3,0.0,0.0,4,1.0,0.0,46950,1.0,16,1,14.0,2,14,2,1
4068,6.602747657295834,2,3,4.0,3.0,2.0,34,0,2.0,0.0,19,3,0.0,1.0,1,0.0,1.0,33390,1.0,16,0,9.0,2,8,1,1
4069,6.515682730923611,4,3,3.0,1.0,2.0,26,0,2.0,0.0,2,2,0.0,0.0,2,0.0,0.0,20800,0.0,13,0,8.0,6,7,7,6
4070,7.555305667112778,4,4,1.0,1.0,2.0,29,0,2.0,0.0,2,4,0.0,0.0,2,0.0,0.0,20960,0.0,22,0,6.0,2,5,0,2
4071,6.443955823293056,4,3,3.0,4.0,3.0,32,0,0.0,0.0,3,1,0.0,0.0,3,0.0,1.0,62090,5.0,17,1,9.0,5,5,1,2
4072,6.571984605086945,3,3,4.0,1.0,3.0,31,0,1.0,0.0,25,5,0.0,1.0,2,0.0,0.0,180610,1.0,14,1,10.0,2,10,8,7
4073,6.139275992860278,2,3,3.0,4.0,2.0,28,1,2.0,0.0,7,5,0.0,1.0,2,0.0,1.0,171230,5.0,15,1,6.0,2,4,0,3
4074,6.8931392235608335,2,3,1.0,1.0,2.0,38,0,2.0,0.0,9,2,0.0,0.0,3,0.0,0.0,23720,4.0,12,0,20.0,3,1,0,0
4075,8.103776215975,1,3,3.0,4.0,3.0,35,0,2.0,0.0,5,3,0.0,0.0,2,0.0,0.0,48830,1.0,18,1,10.0,1,10,0,9
4076,7.509177822400556,3,3,4.0,4.0,3.0,27,0,2.0,0.0,2,3,0.0,1.0,1,0.0,0.0,39040,1.0,15,0,7.0,2,7,0,7
4077,7.0865763052208335,2,3,4.0,4.0,3.0,32,0,2.0,0.0,8,1,0.0,1.0,2,0.0,0.0,46270,8.0,17,1,8.0,2,1,0,0
4078,9.613430388219445,3,3,1.0,4.0,3.0,31,1,1.0,0.0,2,1,0.0,0.0,3,0.0,0.0,70940,1.0,14,1,10.0,2,10,0,8
4079,10.417978580990555,3,3,1.0,1.0,2.0,53,1,2.0,0.0,18,3,0.0,0.0,1,0.0,0.0,34230,6.0,15,1,15.0,4,2,2,2
4080,7.258459393128056,3,3,1.0,3.0,2.0,54,0,2.0,0.0,14,3,0.0,0.0,3,0.0,0.0,66740,3.0,17,1,9.0,2,4,2,3
4081,7.697535698348889,3,3,4.0,3.0,3.0,33,0,1.0,0.0,2,4,0.0,1.0,4,0.0,1.0,168800,1.0,14,3,9.0,2,9,2,8
4082,7.308800758589722,3,3,1.0,3.0,3.0,43,0,2.0,0.0,3,3,0.0,0.0,1,0.0,0.0,90940,1.0,12,1,10.0,0,10,0,9
4083,7.5855087014725,2,3,4.0,2.0,3.0,38,0,1.0,0.0,2,5,0.0,1.0,4,0.0,0.0,84460,0.0,14,0,7.0,3,6,1,2
4084,7.945765283355556,2,3,3.0,2.0,3.0,55,0,2.0,0.0,9,3,0.0,0.0,2,0.0,0.0,119160,4.0,15,1,35.0,3,10,1,4
4085,10.249177822400556,3,3,4.0,4.0,3.0,31,0,2.0,0.0,6,3,0.0,0.0,1,0.0,1.0,45340,1.0,13,0,1.0,2,1,0,0
4086,5.869206827309167,2,3,2.0,1.0,3.0,39,0,2.0,0.0,4,3,0.0,0.0,2,0.0,0.0,98520,0.0,12,1,21.0,5,20,11,10
4087,6.094735609103055,3,3,4.0,3.0,3.0,42,0,0.0,0.0,10,4,0.0,1.0,2,0.0,0.0,61510,1.0,13,1,20.0,3,20,3,7
4088,5.754919678714722,3,3,3.0,3.0,4.0,31,0,0.0,0.0,14,2,0.0,0.0,2,1.0,0.0,23020,4.0,14,0,13.0,3,11,4,8
4089,10.374461178045278,4,3,3.0,1.0,3.0,54,0,2.0,0.0,1,3,0.0,1.0,2,0.0,0.0,23620,6.0,13,1,9.0,2,5,1,4
4090,6.239421017402778,1,3,2.0,3.0,2.0,24,0,2.0,0.0,5,4,0.0,0.0,1,0.0,0.0,178610,1.0,11,2,4.0,5,4,1,2
4091,6.771321954484445,3,3,4.0,4.0,4.0,23,0,2.0,0.0,7,3,0.0,0.0,2,0.0,0.0,191870,1.0,11,1,5.0,2,5,1,4
4092,7.580697233377777,2,4,4.0,3.0,4.0,40,0,1.0,0.0,21,3,0.0,1.0,3,0.0,0.0,197170,1.0,21,0,10.0,1,10,9,4
4093,5.939371932173056,2,3,2.0,2.0,3.0,40,0,2.0,0.0,8,1,0.0,1.0,5,0.0,0.0,35440,3.0,18,3,15.0,3,11,5,10
4094,5.862107318161389,3,3,3.0,2.0,3.0,25,0,2.0,0.0,20,5,0.0,1.0,2,0.0,0.0,85000,4.0,12,0,6.0,2,2,1,2
4095,5.773892235608889,2,3,4.0,2.0,2.0,30,0,2.0,1.0,20,4,0.0,0.0,2,0.0,0.0,46610,1.0,11,0,12.0,3,12,1,7
4096,9.622736501561667,3,3,4.0,3.0,2.0,25,0,2.0,0.0,7,2,0.0,0.0,5,0.0,1.0,41030,6.0,15,1,7.0,2,2,0,2
4097,7.512330432842222,2,3,1.0,3.0,3.0,47,0,2.0,0.0,1,4,0.0,0.0,2,0.0,0.0,42490,2.0,13,1,25.0,2,17,12,11
4098,5.978999330655833,3,3,2.0,3.0,2.0,33,0,0.0,0.0,1,3,0.0,0.0,2,0.0,1.0,140260,1.0,12,0,1.0,4,1,0,0
4099,7.7873940205263885,3,3,4.0,2.0,3.0,38,0,2.0,0.0,19,3,0.0,1.0,2,0.0,0.0,68930,0.0,17,0,16.0,3,15,5,8
4100,6.8205577867022225,3,3,1.0,3.0,3.0,31,0,2.0,0.0,10,4,0.0,1.0,3,0.0,0.0,61250,0.0,13,1,3.0,3,2,1,2
4101,6.129713297634722,3,3,1.0,3.0,3.0,38,0,1.0,0.0,1,4,0.0,0.0,2,0.0,0.0,36690,2.0,19,0,10.0,2,8,7,7
4102,9.567613788487222,1,3,4.0,1.0,2.0,42,0,2.0,0.0,6,3,0.0,0.0,2,0.0,1.0,100080,6.0,19,1,9.0,3,4,1,2
4103,7.054612896028333,1,3,4.0,4.0,3.0,41,0,2.0,0.0,2,2,0.0,0.0,1,1.0,0.0,23870,3.0,17,1,12.0,1,5,1,0
4104,7.021744756804722,2,3,3.0,2.0,1.0,47,0,0.0,0.0,21,2,0.0,0.0,1,0.0,0.0,46390,0.0,11,1,14.0,2,13,5,12
4105,9.923053324408611,2,3,4.0,3.0,3.0,35,0,2.0,0.0,4,3,0.0,0.0,2,1.0,0.0,78980,7.0,15,0,5.0,2,2,2,2
4106,5.899153279785556,3,3,4.0,3.0,4.0,22,0,2.0,1.0,12,1,1.0,0.0,2,0.0,0.0,25340,0.0,11,0,4.0,1,3,1,2
4107,7.665615796519167,3,4,2.0,3.0,3.0,35,0,2.0,0.0,9,3,0.0,1.0,2,0.0,0.0,131420,1.0,25,2,10.0,4,10,0,8
4108,8.341576305220833,2,3,2.0,4.0,3.0,33,0,2.0,0.0,3,4,0.0,0.0,3,1.0,0.0,16110,0.0,14,0,10.0,2,9,8,1
4109,6.430785363676667,3,3,3.0,2.0,3.0,32,0,2.0,0.0,3,2,0.0,0.0,3,0.0,0.0,53630,1.0,13,0,6.0,4,6,4,1
4110,5.967877063810556,2,3,1.0,4.0,2.0,40,0,2.0,0.0,1,4,0.0,0.0,2,0.0,0.0,50710,8.0,17,1,8.0,3,1,0,0
4111,5.6826695671575,3,3,2.0,2.0,3.0,32,0,2.0,0.0,1,2,0.0,0.0,3,0.0,0.0,136950,0.0,13,0,3.0,3,2,2,2
4112,7.5869433288708334,3,3,1.0,4.0,3.0,39,0,2.0,0.0,4,4,0.0,0.0,1,0.0,0.0,134020,7.0,14,1,18.0,1,7,1,7
4113,7.817591477019167,2,3,2.0,3.0,3.0,38,0,2.0,0.0,20,4,0.0,1.0,2,0.0,0.0,20290,3.0,11,1,20.0,3,18,1,11
4114,7.550871262828889,3,3,3.0,4.0,3.0,32,0,2.0,0.0,18,3,0.0,0.0,2,0.0,0.0,63770,1.0,12,2,14.0,3,14,5,7
4115,8.791664435519722,3,3,3.0,4.0,3.0,37,0,2.0,0.0,1,3,0.0,1.0,4,0.0,0.0,54290,1.0,17,1,16.0,3,16,6,8
4116,7.748540829986389,3,4,1.0,3.0,2.0,25,0,2.0,0.0,2,4,0.0,1.0,2,0.0,1.0,27850,0.0,21,0,6.0,2,5,0,4
4117,6.450024542614722,3,3,1.0,4.0,3.0,52,0,0.0,0.0,2,4,0.0,0.0,1,0.0,1.0,46140,2.0,16,1,16.0,3,9,0,0
4118,10.234907407407222,3,3,2.0,4.0,3.0,44,0,2.0,0.0,8,1,0.0,1.0,1,0.0,0.0,26100,6.0,15,0,6.0,2,4,1,2
4119,7.765192994198889,3,3,3.0,1.0,3.0,21,0,2.0,0.0,10,5,0.0,0.0,3,0.0,0.0,66870,1.0,19,3,2.0,0,2,1,2
4120,6.0183924587236115,4,3,4.0,4.0,2.0,39,0,0.0,0.0,3,4,0.0,1.0,2,0.0,0.0,47240,2.0,12,1,21.0,4,6,1,3
4121,7.87010821062,3,3,4.0,1.0,2.0,23,1,1.0,0.0,2,4,0.0,1.0,2,0.0,0.0,61790,1.0,11,0,1.0,3,1,1,0
4122,7.3656135653725,3,3,1.0,4.0,3.0,36,0,2.0,0.0,24,3,0.0,1.0,2,0.0,0.0,61200,0.0,19,0,10.0,2,9,3,4
4123,7.613618920124722,2,3,4.0,2.0,3.0,36,0,1.0,0.0,16,1,0.0,0.0,2,0.0,1.0,105960,7.0,15,0,18.0,3,4,0,2
4124,6.1229562695225,2,4,3.0,3.0,2.0,56,0,0.0,0.0,8,1,0.0,0.0,1,0.0,1.0,54670,1.0,20,0,13.0,6,13,1,9
4125,10.852452030343333,3,4,1.0,4.0,4.0,29,1,2.0,0.0,9,4,0.0,0.0,2,0.0,0.0,29960,9.0,25,0,4.0,4,2,2,2
4126,7.006570727353611,2,4,1.0,3.0,2.0,42,0,2.0,0.0,17,1,0.0,0.0,3,0.0,0.0,99980,5.0,24,2,24.0,3,22,4,14
4127,6.5562226684513885,3,4,4.0,3.0,1.0,56,1,2.0,0.0,10,4,0.0,0.0,2,0.0,0.0,40780,8.0,24,1,14.0,3,10,9,8
4128,7.4955243195,4,3,1.0,2.0,3.0,41,0,2.0,0.0,13,4,0.0,1.0,1,1.0,0.0,109200,0.0,15,1,21.0,3,20,0,10
4129,7.238873270861111,3,3,4.0,3.0,3.0,34,0,2.0,0.0,1,3,0.0,1.0,1,0.0,0.0,62320,1.0,13,1,8.0,3,8,1,7
4130,7.260448460508611,3,3,4.0,4.0,2.0,36,0,0.0,0.0,1,1,0.0,1.0,1,0.0,1.0,132470,1.0,14,0,15.0,3,15,11,11
4131,6.4926204819275,3,3,3.0,2.0,3.0,41,0,2.0,0.0,1,5,0.0,0.0,1,1.0,1.0,40810,2.0,13,0,14.0,3,5,0,4
4132,6.313373493975833,3,3,4.0,1.0,3.0,32,0,2.0,0.0,9,4,0.0,1.0,2,0.0,0.0,57690,1.0,11,0,4.0,3,4,1,2
4133,10.139349620705,3,3,3.0,4.0,3.0,35,0,2.0,0.0,16,3,0.0,1.0,2,1.0,0.0,23940,1.0,16,1,9.0,3,9,1,7
4134,6.537607095046667,2,4,1.0,4.0,3.0,38,0,2.0,0.0,23,3,0.0,0.0,3,0.0,0.0,39040,1.0,22,0,10.0,3,10,1,9
4135,6.956659973226111,2,3,2.0,3.0,3.0,50,1,1.0,0.0,4,2,0.0,1.0,2,0.0,1.0,167990,7.0,14,1,12.0,2,6,0,1
4136,5.925027889335,2,3,2.0,4.0,2.0,36,0,2.0,0.0,22,4,0.0,0.0,1,1.0,0.0,29500,4.0,14,0,8.0,1,6,0,0
4137,5.761374386434444,4,3,4.0,3.0,3.0,45,0,2.0,0.0,24,3,0.0,0.0,1,0.0,0.0,36290,8.0,16,1,8.0,2,5,0,1
4138,5.77297188755,3,3,3.0,3.0,3.0,40,0,2.0,0.0,10,4,0.0,0.0,1,0.0,0.0,93620,2.0,11,1,8.0,6,2,2,2
4139,8.034338464970833,2,4,3.0,3.0,4.0,35,0,1.0,0.0,7,2,0.0,0.0,2,0.0,0.0,32290,1.0,25,0,10.0,2,10,0,2
4140,6.965866800535278,3,3,3.0,3.0,3.0,40,0,2.0,0.0,17,4,0.0,0.0,1,0.0,0.0,35780,2.0,14,1,20.0,2,5,0,2
4141,6.30718875502,3,3,3.0,4.0,3.0,35,0,2.0,1.0,14,1,0.0,0.0,2,0.0,0.0,79880,1.0,18,0,4.0,3,4,1,1
4142,9.150149486836112,2,3,4.0,2.0,3.0,29,0,2.0,0.0,1,3,0.0,0.0,3,0.0,0.0,42840,4.0,11,0,10.0,5,4,0,3
4143,5.551375502007778,3,3,4.0,1.0,1.0,29,0,2.0,0.0,5,3,0.0,0.0,2,0.0,0.0,75530,1.0,19,0,5.0,3,5,0,4
4144,9.308866577420556,3,3,4.0,1.0,3.0,50,1,2.0,0.0,17,3,0.0,0.0,1,0.0,1.0,173280,4.0,15,2,20.0,1,3,2,0
4145,7.355946006246945,4,3,2.0,4.0,2.0,39,0,2.0,0.0,25,3,0.0,0.0,2,0.0,0.0,197010,0.0,11,0,21.0,3,20,9,6
4146,7.167089468986944,3,3,2.0,1.0,3.0,31,0,0.0,0.0,8,4,0.0,1.0,4,0.0,0.0,147320,0.0,12,0,10.0,3,9,1,7
4147,6.917115127175278,3,4,4.0,3.0,3.0,26,0,2.0,0.0,11,4,0.0,0.0,2,0.0,0.0,92780,0.0,20,0,5.0,3,4,0,0
4148,7.4518284248102775,3,3,3.0,4.0,3.0,36,0,1.0,0.0,5,1,0.0,0.0,1,0.0,0.0,13590,4.0,12,0,17.0,2,5,0,3
4149,5.5774486836233335,3,3,4.0,1.0,3.0,39,0,2.0,0.0,2,1,0.0,1.0,1,0.0,0.0,47790,4.0,14,2,9.0,3,7,1,7
4150,8.6537918340025,3,4,2.0,2.0,3.0,27,0,2.0,0.0,8,2,0.0,0.0,1,0.0,0.0,164220,1.0,20,1,6.0,3,6,0,3
4151,6.1852610441766664,2,3,4.0,2.0,2.0,49,0,1.0,0.0,6,1,0.0,0.0,3,1.0,0.0,29960,2.0,18,1,17.0,2,9,0,8
4152,5.872723114680833,3,3,2.0,3.0,4.0,34,0,2.0,0.0,4,3,0.0,1.0,1,0.0,0.0,12610,2.0,14,1,6.0,6,4,1,2
4153,8.069119812583612,3,3,2.0,4.0,1.0,41,1,2.0,0.0,7,2,0.0,1.0,1,0.0,0.0,20990,8.0,12,1,8.0,2,6,0,5
4154,6.428675814368333,3,4,3.0,2.0,3.0,49,0,1.0,0.0,1,4,0.0,1.0,2,0.0,0.0,58100,1.0,21,1,10.0,2,10,1,7
4155,8.08146140116,3,3,4.0,3.0,3.0,37,1,2.0,0.0,2,3,0.0,0.0,1,0.0,0.0,56470,6.0,19,0,7.0,2,0,0,0
4156,9.307755466309445,3,3,4.0,3.0,3.0,33,0,1.0,0.0,10,2,0.0,0.0,2,0.0,0.0,34200,1.0,14,0,8.0,3,8,3,0
4157,5.900523203926666,2,3,1.0,2.0,3.0,27,0,2.0,0.0,5,4,0.0,1.0,4,0.0,0.0,44000,9.0,17,1,6.0,3,2,2,2
4158,7.107310352521111,2,3,4.0,4.0,2.0,32,0,1.0,0.0,9,2,0.0,1.0,2,0.0,0.0,35000,0.0,16,1,8.0,2,7,3,6
4159,9.457829094154167,3,3,3.0,1.0,2.0,59,0,2.0,0.0,2,2,0.0,1.0,5,0.0,0.0,20660,4.0,12,1,12.0,3,1,0,0
4160,5.978026550646945,3,3,4.0,3.0,3.0,30,0,2.0,0.0,11,4,0.0,0.0,2,0.0,1.0,171690,1.0,17,2,1.0,2,1,0,0
4161,7.377986390004445,3,3,4.0,3.0,3.0,38,0,1.0,0.0,18,4,0.0,0.0,2,1.0,0.0,41620,0.0,15,1,10.0,1,9,1,8
4162,7.337105087014722,3,4,3.0,3.0,2.0,36,0,2.0,0.0,7,3,0.0,0.0,1,0.0,0.0,92040,6.0,23,1,17.0,2,7,7,7
4163,6.993518518518333,3,3,1.0,2.0,3.0,35,0,2.0,1.0,3,4,1.0,0.0,2,0.0,0.0,32940,0.0,11,0,6.0,2,5,0,3
4164,10.658385765283333,2,3,4.0,3.0,3.0,29,0,2.0,0.0,29,4,0.0,0.0,2,0.0,0.0,21270,0.0,11,1,10.0,3,9,0,8
4165,5.960827755466111,3,3,1.0,3.0,2.0,31,0,2.0,0.0,2,2,0.0,0.0,2,0.0,1.0,39750,1.0,15,1,5.0,3,5,4,3
4166,7.048124721106389,2,3,2.0,4.0,3.0,34,0,2.0,0.0,28,3,0.0,0.0,1,0.0,1.0,107930,0.0,11,3,3.0,1,2,1,2
4167,9.65307340473,3,3,3.0,3.0,3.0,28,1,2.0,0.0,1,4,0.0,0.0,5,0.0,0.0,100960,5.0,13,0,6.0,2,4,0,3
4168,7.532430834448889,4,3,2.0,1.0,3.0,29,0,2.0,0.0,16,2,0.0,1.0,4,0.0,1.0,36460,1.0,14,0,10.0,3,10,8,8
4169,10.269859437750833,3,3,1.0,2.0,2.0,32,0,2.0,1.0,22,3,1.0,1.0,2,0.0,1.0,74460,0.0,19,0,7.0,3,6,0,5
4170,9.259908522980556,4,3,4.0,4.0,2.0,22,0,0.0,0.0,8,3,0.0,1.0,3,0.0,1.0,108510,1.0,16,1,1.0,2,1,0,0
4171,7.6113297634983335,3,3,1.0,4.0,3.0,53,0,2.0,0.0,11,3,0.0,0.0,2,0.0,0.0,21090,2.0,13,0,31.0,3,25,3,7
4172,9.631834002677222,3,3,4.0,4.0,3.0,38,0,2.0,0.0,29,3,0.0,1.0,1,0.0,0.0,37220,5.0,14,0,6.0,0,3,1,2
4173,6.428858768406944,2,3,1.0,3.0,2.0,24,0,0.0,0.0,1,5,0.0,0.0,3,0.0,1.0,93800,0.0,16,0,5.0,2,4,1,3
4174,6.10411869701,3,3,3.0,1.0,3.0,36,1,2.0,0.0,1,3,0.0,0.0,1,0.0,0.0,54860,7.0,12,1,10.0,2,5,0,3
4175,5.920782016956666,3,3,1.0,2.0,3.0,34,0,2.0,0.0,24,3,0.0,0.0,4,0.0,0.0,27420,0.0,11,1,13.0,2,12,2,11
4176,5.481305220883334,3,3,3.0,4.0,3.0,21,0,2.0,0.0,2,3,0.0,0.0,2,0.0,0.0,137570,1.0,12,1,0.0,3,0,0,0
4177,7.455109326193611,1,3,2.0,1.0,3.0,34,1,2.0,0.0,15,2,0.0,1.0,2,0.0,0.0,84630,2.0,13,0,8.0,2,4,1,3
4178,7.394397590361389,3,3,3.0,3.0,2.0,53,0,2.0,0.0,2,1,0.0,0.0,5,0.0,1.0,31620,4.0,15,0,26.0,4,14,4,8
4179,8.96671240517611,3,3,2.0,1.0,3.0,32,1,1.0,0.0,10,3,0.0,1.0,2,0.0,0.0,165980,1.0,13,0,10.0,2,10,6,7
4180,6.366503792949445,2,4,3.0,2.0,3.0,42,0,2.0,0.0,10,3,0.0,0.0,2,0.0,0.0,66510,0.0,20,0,10.0,5,9,4,2
4181,6.918956938866389,3,3,1.0,4.0,3.0,44,0,2.0,0.0,3,1,0.0,1.0,1,0.0,0.0,23450,3.0,15,2,24.0,0,22,5,17
4182,7.756750334671945,1,3,2.0,1.0,2.0,46,0,2.0,0.0,2,3,0.0,1.0,1,0.0,0.0,34200,3.0,13,2,22.0,3,2,2,1
4183,6.133026550646944,3,3,3.0,4.0,3.0,33,0,2.0,0.0,3,3,0.0,0.0,1,0.0,0.0,43730,4.0,14,0,7.0,3,1,0,0
4184,8.222566934404167,3,4,4.0,4.0,4.0,44,0,2.0,1.0,26,3,0.0,0.0,5,1.0,0.0,47590,2.0,21,0,9.0,2,4,1,3
4185,5.815804328424722,3,3,4.0,3.0,3.0,30,0,2.0,0.0,1,4,0.0,1.0,1,0.0,0.0,53010,1.0,16,1,10.0,3,10,1,8
4186,6.2988509593930555,3,3,4.0,4.0,4.0,39,1,2.0,1.0,1,4,0.0,0.0,1,0.0,0.0,36730,3.0,14,1,19.0,3,1,0,0
4187,9.527975234270277,2,3,2.0,4.0,2.0,24,1,2.0,1.0,2,5,1.0,0.0,3,0.0,0.0,47680,2.0,11,1,6.0,2,2,2,0
4188,6.116324185631389,2,3,4.0,3.0,2.0,43,0,2.0,0.0,9,5,0.0,1.0,1,0.0,1.0,12740,1.0,19,0,6.0,3,5,1,4
4189,8.213222891566112,2,3,1.0,3.0,3.0,50,1,2.0,0.0,12,4,0.0,0.0,1,0.0,0.0,49000,1.0,11,0,3.0,3,3,0,2
4190,6.634679830432778,3,3,4.0,4.0,3.0,35,0,2.0,0.0,2,4,0.0,0.0,3,0.0,0.0,104660,1.0,13,0,2.0,1,2,2,2
4191,8.67521753681389,2,3,2.0,1.0,4.0,36,0,2.0,0.0,25,1,0.0,1.0,4,0.0,0.0,170070,9.0,12,1,6.0,2,1,0,0
4192,6.299940874609445,2,3,3.0,1.0,3.0,33,0,1.0,0.0,9,2,0.0,0.0,4,0.0,0.0,29090,2.0,11,0,10.0,2,5,1,3
4193,5.996275100401389,3,3,3.0,4.0,3.0,35,0,2.0,0.0,10,1,0.0,0.0,1,0.0,1.0,57650,1.0,14,1,1.0,2,1,0,0
4194,7.287945113788333,2,3,4.0,1.0,3.0,27,0,2.0,0.0,8,2,0.0,1.0,3,0.0,1.0,45990,1.0,15,1,1.0,3,1,0,0
4195,7.159543730477222,3,3,1.0,3.0,2.0,26,1,2.0,0.0,4,3,0.0,0.0,2,0.0,0.0,24040,1.0,12,0,1.0,6,1,0,1
4196,6.232214413208333,3,4,4.0,3.0,3.0,27,0,1.0,0.0,24,3,0.0,0.0,4,1.0,0.0,31720,1.0,20,1,9.0,1,9,1,7
4197,6.3542358322175,1,3,3.0,4.0,3.0,30,0,1.0,0.0,1,4,0.0,0.0,1,0.0,0.0,20330,1.0,14,1,12.0,3,12,3,7
4198,5.724621820615556,3,3,2.0,3.0,3.0,41,1,2.0,0.0,20,4,0.0,0.0,2,0.0,0.0,102090,1.0,13,1,23.0,2,22,15,8
4199,7.562011378848611,2,3,2.0,3.0,3.0,34,0,0.0,0.0,7,2,0.0,1.0,1,0.0,0.0,86200,0.0,13,1,10.0,2,9,8,7
4200,5.5529651941097224,2,3,2.0,2.0,3.0,37,0,2.0,0.0,17,3,0.0,1.0,3,0.0,0.0,20640,4.0,16,0,8.0,3,1,0,0
4201,8.79314591700111,3,3,1.0,4.0,3.0,46,0,1.0,0.0,20,3,0.0,0.0,3,0.0,0.0,40350,4.0,14,1,14.0,2,9,0,8
4202,6.670779785809723,3,3,4.0,4.0,3.0,35,0,2.0,0.0,8,4,0.0,1.0,3,0.0,0.0,38380,1.0,16,1,1.0,2,1,0,1
4203,8.8195225345825,1,3,1.0,3.0,3.0,48,1,2.0,0.0,2,4,0.0,1.0,1,0.0,0.0,45910,9.0,16,0,23.0,6,1,0,0
4204,9.987248995983888,3,4,3.0,3.0,2.0,28,1,2.0,0.0,10,1,0.0,0.0,1,0.0,0.0,25610,1.0,22,1,2.0,3,2,2,2
4205,9.026842927264445,3,3,2.0,1.0,2.0,44,0,2.0,0.0,1,1,0.0,1.0,3,0.0,1.0,15630,5.0,12,2,9.0,3,4,1,3
4206,9.046835118250556,3,3,3.0,1.0,3.0,35,0,0.0,0.0,5,4,0.0,1.0,3,0.0,0.0,48980,2.0,15,2,10.0,2,4,2,3
4207,9.555796519410833,3,4,3.0,4.0,2.0,26,0,2.0,0.0,4,4,0.0,1.0,3,0.0,0.0,47890,7.0,20,1,5.0,2,2,0,0
4208,7.8992704149930555,3,3,1.0,4.0,3.0,33,0,1.0,0.0,29,4,0.0,1.0,1,0.0,0.0,31800,1.0,14,1,15.0,2,15,8,12
4209,6.117572512271111,3,4,2.0,1.0,2.0,35,0,1.0,0.0,15,3,0.0,0.0,3,0.0,0.0,65490,1.0,20,0,9.0,3,9,1,8
4210,8.171694556001666,2,3,3.0,1.0,3.0,35,0,2.0,1.0,3,2,0.0,1.0,1,0.0,0.0,63880,3.0,13,0,4.0,6,2,2,2
4211,5.765799866131111,3,3,4.0,4.0,2.0,31,0,2.0,0.0,10,2,0.0,1.0,2,0.0,1.0,112440,3.0,12,1,10.0,3,7,1,7
4212,6.781749219098611,3,3,1.0,3.0,4.0,37,0,2.0,0.0,4,3,0.0,0.0,4,0.0,1.0,160320,1.0,13,0,7.0,2,7,0,7
4213,7.539396474787778,3,3,1.0,4.0,3.0,32,0,2.0,0.0,21,3,0.0,0.0,2,0.0,0.0,23620,1.0,11,0,9.0,2,9,7,8
4214,5.984595046853889,3,3,4.0,4.0,3.0,38,0,1.0,0.0,25,3,0.0,0.0,2,0.0,0.0,163280,1.0,17,3,10.0,2,10,9,9
4215,9.17802097278,3,3,2.0,3.0,2.0,50,0,2.0,0.0,2,4,0.0,1.0,4,0.0,1.0,83760,5.0,14,3,29.0,2,27,13,8
4216,6.7424631860775,3,3,1.0,1.0,2.0,59,0,2.0,0.0,1,3,0.0,0.0,1,0.0,0.0,166060,7.0,11,0,28.0,6,21,7,9
4217,5.508211735831944,3,3,3.0,3.0,3.0,36,0,2.0,0.0,1,2,0.0,1.0,2,0.0,1.0,86060,1.0,14,2,17.0,3,17,12,8
4218,7.815647032574722,3,3,4.0,3.0,3.0,55,0,2.0,0.0,7,3,0.0,0.0,3,0.0,1.0,22720,2.0,17,1,21.0,2,5,0,2
4219,6.726166889781111,3,3,2.0,2.0,3.0,36,0,1.0,0.0,3,3,0.0,1.0,2,0.0,0.0,20180,1.0,13,0,6.0,5,6,0,3
4220,6.245912539045,3,3,2.0,3.0,3.0,45,0,2.0,0.0,1,2,0.0,1.0,1,0.0,1.0,70830,2.0,12,1,25.0,5,1,0,0
4221,5.569022757697223,3,3,2.0,1.0,2.0,35,0,1.0,1.0,9,3,0.0,1.0,2,0.0,0.0,40840,4.0,13,1,5.0,3,3,1,2
